fecha,comentario,tokens,estrellas
21/04/2025,"Terrible experience. While traveling in Spain and booking Airbnb in Malaga, I encountered the problem with a host scam who responded my messages about late check in, and then in 15 min he stopped responding and I was left literally on the street. I contacted Airbnb support and instead of helping me with relocation, they said that I had to book a hotel myself (which was insanely pricy) and they would reimburse me only 30% of it. It wasn’t a logical solution at all and they literally refused to help and left the client on the street at night.
When I contacted them with a demand to remove that scam property from the listing, so other customers won’t get into troubles, they did nothing, there wasn’t any single reply from them.","['Terrible', 'experience', '.', 'While', 'traveling', 'in', 'Spain', 'and', 'booking', 'Airbnb', 'in', 'Malaga', ',', 'I', 'encountered', 'the', 'problem', 'with', 'a', 'host', 'scam', 'who', 'responded', 'my', 'messages', 'about', 'late', 'check', 'in', ',', 'and', 'then', 'in', '15', 'min', 'he', 'stopped', 'responding', 'and', 'I', 'was', 'left', 'literally', 'on', 'the', 'street', '.', 'I', 'contacted', 'Airbnb', 'support', 'and', 'instead', 'of', 'helping', 'me', 'with', 'relocation', ',', 'they', 'said', 'that', 'I', 'had', 'to', 'book', 'a', 'hotel', 'myself', '(', 'which', 'was', 'insanely', 'pricy', ')', 'and', 'they', 'would', 'reimburse', 'me', 'only', '30', '%', 'of', 'it', '.', 'It', 'wasn', '’', 't', 'a', 'logical', 'solution', 'at', 'all', 'and', 'they', 'literally', 'refused', 'to', 'help', 'and', 'left', 'the', 'client', 'on', 'the', 'street', 'at', 'night', '.', 'When', 'I', 'contacted', 'them', 'with', 'a', 'demand', 'to', 'remove', 'that', 'scam', 'property', 'from', 'the', 'listing', ',', 'so', 'other', 'customers', 'won', '’', 't', 'get', 'into', 'troubles', ',', 'they', 'did', 'nothing', ',', 'there', 'wasn', '’', 't', 'any', 'single', 'reply', 'from', 'them', '.']",1/5
21/04/2025,Very responsive website and customer service for cottage owners I have used for years and very happy with them,"['Very', 'responsive', 'website', 'and', 'customer', 'service', 'for', 'cottage', 'owners', 'I', 'have', 'used', 'for', 'years', 'and', 'very', 'happy', 'with', 'them']",5/5
21/04/2025,"I contacted “Manon” for accommodation in Montpellier. My request was rejected. The organisation “preferred”, she said, people with reviews. (Having only started using Airbnb recently and not yet stayed at any of its establishments, I have no reviews.) I was thanked, incorrectly and presumptuously, for my “understanding”. Whereas I can sympathise, such a blanket and judgemental stance is unacceptable, and when it is found out, it ought to be called out. I called AirBNB as I had a message to say a “Refund” MAY be on its way. I raised the issue of money being taken from my account when the Host never intended to take my booking in the first place – ‘false pretence’ in my book – and asked what steps could be taken to ensure others wouldn’t be subjected to the same experience. I suggested that those who did not want to receive bookings from people without reviews should have it written on their profile, saving people from wasting time and expense. The Call Handler was simply disinterested – nothing would be done. I asked to speak to the supervisor and was told one would call “within 40 minutes”; no call was ever received. If Airbnb Call Handlers make it up as they go along – lie in other people’s terms – how can we trust those who provide accommodation to do any better? I will sign out of Airbnb once I have enjoyed my stay with kinder hosts than “Manon” appears to be, once and for all. NB: I received an email stating that no money was ever taken from my account, which contradicts previous emails from Airbnb.","['I', 'contacted', '“', 'Manon', '”', 'for', 'accommodation', 'in', 'Montpellier', '.', 'My', 'request', 'was', 'rejected', '.', 'The', 'organisation', '“', 'preferred', '”', ',', 'she', 'said', ',', 'people', 'with', 'reviews', '.', '(', 'Having', 'only', 'started', 'using', 'Airbnb', 'recently', 'and', 'not', 'yet', 'stayed', 'at', 'any', 'of', 'its', 'establishments', ',', 'I', 'have', 'no', 'reviews', '.', ')', 'I', 'was', 'thanked', ',', 'incorrectly', 'and', 'presumptuously', ',', 'for', 'my', '“', 'understanding', '”', '.', 'Whereas', 'I', 'can', 'sympathise', ',', 'such', 'a', 'blanket', 'and', 'judgemental', 'stance', 'is', 'unacceptable', ',', 'and', 'when', 'it', 'is', 'found', 'out', ',', 'it', 'ought', 'to', 'be', 'called', 'out', '.', 'I', 'called', 'AirBNB', 'as', 'I', 'had', 'a', 'message', 'to', 'say', 'a', '“', 'Refund', '”', 'MAY', 'be', 'on', 'its', 'way', '.', 'I', 'raised', 'the', 'issue', 'of', 'money', 'being', 'taken', 'from', 'my', 'account', 'when', 'the', 'Host', 'never', 'intended', 'to', 'take', 'my', 'booking', 'in', 'the', 'first', 'place', '–', '‘', 'false', 'pretence', '’', 'in', 'my', 'book', '–', 'and', 'asked', 'what', 'steps', 'could', 'be', 'taken', 'to', 'ensure', 'others', 'wouldn', '’', 't', 'be', 'subjected', 'to', 'the', 'same', 'experience', '.', 'I', 'suggested', 'that', 'those', 'who', 'did', 'not', 'want', 'to', 'receive', 'bookings', 'from', 'people', 'without', 'reviews', 'should', 'have', 'it', 'written', 'on', 'their', 'profile', ',', 'saving', 'people', 'from', 'wasting', 'time', 'and', 'expense', '.', 'The', 'Call', 'Handler', 'was', 'simply', 'disinterested', '–', 'nothing', 'would', 'be', 'done', '.', 'I', 'asked', 'to', 'speak', 'to', 'the', 'supervisor', 'and', 'was', 'told', 'one', 'would', 'call', '“', 'within', '40', 'minutes', '”', ';', 'no', 'call', 'was', 'ever', 'received', '.', 'If', 'Airbnb', 'Call', 'Handlers', 'make', 'it', 'up', 'as', 'they', 'go', 'along', '–', 'lie', 'in', 'other', 'people', '’', 's', 'terms', '–', 'how', 'can', 'we', 'trust', 'those', 'who', 'provide', 'accommodation', 'to', 'do', 'any', 'better', '?', 'I', 'will', 'sign', 'out', 'of', 'Airbnb', 'once', 'I', 'have', 'enjoyed', 'my', 'stay', 'with', 'kinder', 'hosts', 'than', '“', 'Manon', '”', 'appears', 'to', 'be', ',', 'once', 'and', 'for', 'all', '.', 'NB', ':', 'I', 'received', 'an', 'email', 'stating', 'that', 'no', 'money', 'was', 'ever', 'taken', 'from', 'my', 'account', ',', 'which', 'contradicts', 'previous', 'emails', 'from', 'Airbnb', '.']",1/5
19/04/2025,Airbnb considers a broken desk normal wear and tear and does not reimburse for the damages.,"['Airbnb', 'considers', 'a', 'broken', 'desk', 'normal', 'wear', 'and', 'tear', 'and', 'does', 'not', 'reimburse', 'for', 'the', 'damages', '.']",1/5
19/04/2025,Because I used a second email address they established a second account. So after over 15 years and dozens of reservations I appear as a member for just 2 years with no reservations. They don't allow blending accounts. And it has been impossible to acces either account and to give the excellent evaluation my last host deserved. They make you go through some idiotic games to 'identify' yourself. It used to be a great service. It is a pathetic shadow of that now.,"['Because', 'I', 'used', 'a', 'second', 'email', 'address', 'they', 'established', 'a', 'second', 'account', '.', 'So', 'after', 'over', '15', 'years', 'and', 'dozens', 'of', 'reservations', 'I', 'appear', 'as', 'a', 'member', 'for', 'just', '2', 'years', 'with', 'no', 'reservations', '.', 'They', 'do', ""n't"", 'allow', 'blending', 'accounts', '.', 'And', 'it', 'has', 'been', 'impossible', 'to', 'acces', 'either', 'account', 'and', 'to', 'give', 'the', 'excellent', 'evaluation', 'my', 'last', 'host', 'deserved', '.', 'They', 'make', 'you', 'go', 'through', 'some', 'idiotic', 'games', 'to', ""'identify"", ""'"", 'yourself', '.', 'It', 'used', 'to', 'be', 'a', 'great', 'service', '.', 'It', 'is', 'a', 'pathetic', 'shadow', 'of', 'that', 'now', '.']",1/5
19/04/2025,"Worst customer service I've ever experienced, they incorrectly charged me multiple times and 2 head managers couldn't fix it then I got charged incorrectly again

Their customer service team doesn't even send messages without typos

What an absolute mess","['Worst', 'customer', 'service', 'I', ""'ve"", 'ever', 'experienced', ',', 'they', 'incorrectly', 'charged', 'me', 'multiple', 'times', 'and', '2', 'head', 'managers', 'could', ""n't"", 'fix', 'it', 'then', 'I', 'got', 'charged', 'incorrectly', 'again', 'Their', 'customer', 'service', 'team', 'does', ""n't"", 'even', 'send', 'messages', 'without', 'typos', 'What', 'an', 'absolute', 'mess']",1/5
19/04/2025,"Wonderful flat, very clean and well located. Quite a few stairs but well worth the climb. Melissa who was our host was excellent. Would recommend this property.","['Wonderful', 'flat', ',', 'very', 'clean', 'and', 'well', 'located', '.', 'Quite', 'a', 'few', 'stairs', 'but', 'well', 'worth', 'the', 'climb', '.', 'Melissa', 'who', 'was', 'our', 'host', 'was', 'excellent', '.', 'Would', 'recommend', 'this', 'property', '.']",5/5
19/04/2025,"Booked an apartment in Malaga through Airbnb, arrived at the place late evening, and it was the worst place I’ve ever seen and been to. Cockroaches freely roaming around the place, rotten door frames, blood stain on mattress cover, hole on the duvet cover, stank of damp etc. Contacted Airbnb customer service telling them no one would like to prepare and eat food in a place where cockroaches are walking everywhere, especially as we were traveling with children… after few days of exchanging messages, they offered to give €300 refund which I didn’t accept, then they wrote back with another amount, then the day after they changed the amount again…. Such a disorganised company, and in the meantime they kept pushing me to cancel that apartment through my account so the host can put it back on the website for new guests! I can’t believe they allow a filthy place like that to carry on staying on the website without making any changes. We left the next day of arrival and had to get another place which is very clean and tidy.. I won’t recommend Airbnb to anyone.","['Booked', 'an', 'apartment', 'in', 'Malaga', 'through', 'Airbnb', ',', 'arrived', 'at', 'the', 'place', 'late', 'evening', ',', 'and', 'it', 'was', 'the', 'worst', 'place', 'I', '’', 've', 'ever', 'seen', 'and', 'been', 'to', '.', 'Cockroaches', 'freely', 'roaming', 'around', 'the', 'place', ',', 'rotten', 'door', 'frames', ',', 'blood', 'stain', 'on', 'mattress', 'cover', ',', 'hole', 'on', 'the', 'duvet', 'cover', ',', 'stank', 'of', 'damp', 'etc', '.', 'Contacted', 'Airbnb', 'customer', 'service', 'telling', 'them', 'no', 'one', 'would', 'like', 'to', 'prepare', 'and', 'eat', 'food', 'in', 'a', 'place', 'where', 'cockroaches', 'are', 'walking', 'everywhere', ',', 'especially', 'as', 'we', 'were', 'traveling', 'with', 'children…', 'after', 'few', 'days', 'of', 'exchanging', 'messages', ',', 'they', 'offered', 'to', 'give', '€300', 'refund', 'which', 'I', 'didn', '’', 't', 'accept', ',', 'then', 'they', 'wrote', 'back', 'with', 'another', 'amount', ',', 'then', 'the', 'day', 'after', 'they', 'changed', 'the', 'amount', 'again…', '.', 'Such', 'a', 'disorganised', 'company', ',', 'and', 'in', 'the', 'meantime', 'they', 'kept', 'pushing', 'me', 'to', 'cancel', 'that', 'apartment', 'through', 'my', 'account', 'so', 'the', 'host', 'can', 'put', 'it', 'back', 'on', 'the', 'website', 'for', 'new', 'guests', '!', 'I', 'can', '’', 't', 'believe', 'they', 'allow', 'a', 'filthy', 'place', 'like', 'that', 'to', 'carry', 'on', 'staying', 'on', 'the', 'website', 'without', 'making', 'any', 'changes', '.', 'We', 'left', 'the', 'next', 'day', 'of', 'arrival', 'and', 'had', 'to', 'get', 'another', 'place', 'which', 'is', 'very', 'clean', 'and', 'tidy', '..', 'I', 'won', '’', 't', 'recommend', 'Airbnb', 'to', 'anyone', '.']",1/5
18/04/2025,"Host scams seem to be common on this platform. After you leave they’ll enter fake damage and request you to pay. I had trahis issue recently and despite providing proofs I did not do the damages Airbnb sided with host and ask for money. Support is inexistant and will drive you mad, changing contact at every of your message, sending you formatted messages, closing threads without explanation and harassing you by phone. Never again suing this system - too risky, the host model does not work and encourages scams","['Host', 'scams', 'seem', 'to', 'be', 'common', 'on', 'this', 'platform', '.', 'After', 'you', 'leave', 'they', '’', 'll', 'enter', 'fake', 'damage', 'and', 'request', 'you', 'to', 'pay', '.', 'I', 'had', 'trahis', 'issue', 'recently', 'and', 'despite', 'providing', 'proofs', 'I', 'did', 'not', 'do', 'the', 'damages', 'Airbnb', 'sided', 'with', 'host', 'and', 'ask', 'for', 'money', '.', 'Support', 'is', 'inexistant', 'and', 'will', 'drive', 'you', 'mad', ',', 'changing', 'contact', 'at', 'every', 'of', 'your', 'message', ',', 'sending', 'you', 'formatted', 'messages', ',', 'closing', 'threads', 'without', 'explanation', 'and', 'harassing', 'you', 'by', 'phone', '.', 'Never', 'again', 'suing', 'this', 'system', '-', 'too', 'risky', ',', 'the', 'host', 'model', 'does', 'not', 'work', 'and', 'encourages', 'scams']",1/5
18/04/2025,"I booked an Airbnb property in Thailand, which I later discovered was operating illegally—a clear sign posted in the building warned that short-term rentals were prohibited and guests could face prosecution. I flagged this to Airbnb immediately, providing photo evidence and citing their own hosting policies, yet they repeatedly ignored my concerns.

After days of silence and canned responses, I was left with no choice but to escalate the matter to my bank and initiate a chargeback. Unsurprisingly, only after the chargeback was opened did Airbnb suddenly begin responding—trying to reroute me through their internal Resolution Center, which I had already made clear I wouldn’t use due to their delayed and inadequate handling.

If you’re trusting Airbnb to protect you in serious situations, don’t. Their response was slow, dismissive, and only turned cooperative when financial pressure was applied.","['I', 'booked', 'an', 'Airbnb', 'property', 'in', 'Thailand', ',', 'which', 'I', 'later', 'discovered', 'was', 'operating', 'illegally—a', 'clear', 'sign', 'posted', 'in', 'the', 'building', 'warned', 'that', 'short-term', 'rentals', 'were', 'prohibited', 'and', 'guests', 'could', 'face', 'prosecution', '.', 'I', 'flagged', 'this', 'to', 'Airbnb', 'immediately', ',', 'providing', 'photo', 'evidence', 'and', 'citing', 'their', 'own', 'hosting', 'policies', ',', 'yet', 'they', 'repeatedly', 'ignored', 'my', 'concerns', '.', 'After', 'days', 'of', 'silence', 'and', 'canned', 'responses', ',', 'I', 'was', 'left', 'with', 'no', 'choice', 'but', 'to', 'escalate', 'the', 'matter', 'to', 'my', 'bank', 'and', 'initiate', 'a', 'chargeback', '.', 'Unsurprisingly', ',', 'only', 'after', 'the', 'chargeback', 'was', 'opened', 'did', 'Airbnb', 'suddenly', 'begin', 'responding—trying', 'to', 'reroute', 'me', 'through', 'their', 'internal', 'Resolution', 'Center', ',', 'which', 'I', 'had', 'already', 'made', 'clear', 'I', 'wouldn', '’', 't', 'use', 'due', 'to', 'their', 'delayed', 'and', 'inadequate', 'handling', '.', 'If', 'you', '’', 're', 'trusting', 'Airbnb', 'to', 'protect', 'you', 'in', 'serious', 'situations', ',', 'don', '’', 't', '.', 'Their', 'response', 'was', 'slow', ',', 'dismissive', ',', 'and', 'only', 'turned', 'cooperative', 'when', 'financial', 'pressure', 'was', 'applied', '.']",1/5
18/04/2025,"We are currently staying in Madrid in an apartment booked through Airbnb, and we are deeply disappointed – both with the condition of the apartment and the way Airbnb has handled the situation.

Since our arrival, we have been in continuous contact with both the hosts and Airbnb. We raised several serious issues already on Monday – it is now Thursday (17/4-25), and nothing has been resolved. We were first told to wait for the host to contact us. Then we were told to contact the host ourselves. And so it has continued – a frustrating game of ping-pong. We are leaving on Sunday, and it’s clear that no one is taking responsibility.

The problems with the apartment are numerous and severe:

The front door cannot be properly secured – it only has a sliding bolt at the top. The windows also don’t lock. We do not feel safe.

There is a brothel in the same building, and the women working there frequently gather in front of the entrance, shouting and causing disturbances at night. This disrupts our sleep and creates a highly uncomfortable atmosphere.

The listing describes the apartment as “quiet and cozy” – this is grossly misleading.

The apartment is supposedly equipped for 8 guests, yet there are only 6 chairs and a ridiculous small extendable table.

Many of the basic amenities listed were missing upon arrival (shampoo, soap, cleaning cloth, trash bags).

Numerous things are broken or in poor condition: the balcony door, blackout blinds, toilet seat, bathroom sink, kitchen cabinets, the TV (which receives no channels), and the WiFi doesn’t reach all the rooms.

There is no hot water – we have had to boil water in order to shower.

When we used the washing machine, sewage water leaked from an unsealed pipe under in the kitchen resulting the whole apparent to stink of feces.

The apartment is dirty and reeks of cigarette smoke despite all windows being closed.

The registration of our guests has not been completed correctly, despite my attempts to resolve it with the hosts.

We requested a refund and a relocation to another apartment on Tuesday – yet by today, Thursday, the matter is still unresolved.

The listing of the apartment in Airbnb is wildly inaccurate and completely misrepresents the true state of the property. In all our years using Airbnb, we have never encountered such a poorly maintained and mismanaged accommodation.

Thank you, Airbnb, for turning what should have been a pleasant holiday in Madrid into a frustrating and outrageous experience. We will not be using Airbnb again – and we strongly advise others to stay away as well!","['We', 'are', 'currently', 'staying', 'in', 'Madrid', 'in', 'an', 'apartment', 'booked', 'through', 'Airbnb', ',', 'and', 'we', 'are', 'deeply', 'disappointed', '–', 'both', 'with', 'the', 'condition', 'of', 'the', 'apartment', 'and', 'the', 'way', 'Airbnb', 'has', 'handled', 'the', 'situation', '.', 'Since', 'our', 'arrival', ',', 'we', 'have', 'been', 'in', 'continuous', 'contact', 'with', 'both', 'the', 'hosts', 'and', 'Airbnb', '.', 'We', 'raised', 'several', 'serious', 'issues', 'already', 'on', 'Monday', '–', 'it', 'is', 'now', 'Thursday', '(', '17/4-25', ')', ',', 'and', 'nothing', 'has', 'been', 'resolved', '.', 'We', 'were', 'first', 'told', 'to', 'wait', 'for', 'the', 'host', 'to', 'contact', 'us', '.', 'Then', 'we', 'were', 'told', 'to', 'contact', 'the', 'host', 'ourselves', '.', 'And', 'so', 'it', 'has', 'continued', '–', 'a', 'frustrating', 'game', 'of', 'ping-pong', '.', 'We', 'are', 'leaving', 'on', 'Sunday', ',', 'and', 'it', '’', 's', 'clear', 'that', 'no', 'one', 'is', 'taking', 'responsibility', '.', 'The', 'problems', 'with', 'the', 'apartment', 'are', 'numerous', 'and', 'severe', ':', 'The', 'front', 'door', 'can', 'not', 'be', 'properly', 'secured', '–', 'it', 'only', 'has', 'a', 'sliding', 'bolt', 'at', 'the', 'top', '.', 'The', 'windows', 'also', 'don', '’', 't', 'lock', '.', 'We', 'do', 'not', 'feel', 'safe', '.', 'There', 'is', 'a', 'brothel', 'in', 'the', 'same', 'building', ',', 'and', 'the', 'women', 'working', 'there', 'frequently', 'gather', 'in', 'front', 'of', 'the', 'entrance', ',', 'shouting', 'and', 'causing', 'disturbances', 'at', 'night', '.', 'This', 'disrupts', 'our', 'sleep', 'and', 'creates', 'a', 'highly', 'uncomfortable', 'atmosphere', '.', 'The', 'listing', 'describes', 'the', 'apartment', 'as', '“', 'quiet', 'and', 'cozy', '”', '–', 'this', 'is', 'grossly', 'misleading', '.', 'The', 'apartment', 'is', 'supposedly', 'equipped', 'for', '8', 'guests', ',', 'yet', 'there', 'are', 'only', '6', 'chairs', 'and', 'a', 'ridiculous', 'small', 'extendable', 'table', '.', 'Many', 'of', 'the', 'basic', 'amenities', 'listed', 'were', 'missing', 'upon', 'arrival', '(', 'shampoo', ',', 'soap', ',', 'cleaning', 'cloth', ',', 'trash', 'bags', ')', '.', 'Numerous', 'things', 'are', 'broken', 'or', 'in', 'poor', 'condition', ':', 'the', 'balcony', 'door', ',', 'blackout', 'blinds', ',', 'toilet', 'seat', ',', 'bathroom', 'sink', ',', 'kitchen', 'cabinets', ',', 'the', 'TV', '(', 'which', 'receives', 'no', 'channels', ')', ',', 'and', 'the', 'WiFi', 'doesn', '’', 't', 'reach', 'all', 'the', 'rooms', '.', 'There', 'is', 'no', 'hot', 'water', '–', 'we', 'have', 'had', 'to', 'boil', 'water', 'in', 'order', 'to', 'shower', '.', 'When', 'we', 'used', 'the', 'washing', 'machine', ',', 'sewage', 'water', 'leaked', 'from', 'an', 'unsealed', 'pipe', 'under', 'in', 'the', 'kitchen', 'resulting', 'the', 'whole', 'apparent', 'to', 'stink', 'of', 'feces', '.', 'The', 'apartment', 'is', 'dirty', 'and', 'reeks', 'of', 'cigarette', 'smoke', 'despite', 'all', 'windows', 'being', 'closed', '.', 'The', 'registration', 'of', 'our', 'guests', 'has', 'not', 'been', 'completed', 'correctly', ',', 'despite', 'my', 'attempts', 'to', 'resolve', 'it', 'with', 'the', 'hosts', '.', 'We', 'requested', 'a', 'refund', 'and', 'a', 'relocation', 'to', 'another', 'apartment', 'on', 'Tuesday', '–', 'yet', 'by', 'today', ',', 'Thursday', ',', 'the', 'matter', 'is', 'still', 'unresolved', '.', 'The', 'listing', 'of', 'the', 'apartment', 'in', 'Airbnb', 'is', 'wildly', 'inaccurate', 'and', 'completely', 'misrepresents', 'the', 'true', 'state', 'of', 'the', 'property', '.', 'In', 'all', 'our', 'years', 'using', 'Airbnb', ',', 'we', 'have', 'never', 'encountered', 'such', 'a', 'poorly', 'maintained', 'and', 'mismanaged', 'accommodation', '.', 'Thank', 'you', ',', 'Airbnb', ',', 'for', 'turning', 'what', 'should', 'have', 'been', 'a', 'pleasant', 'holiday', 'in', 'Madrid', 'into', 'a', 'frustrating', 'and', 'outrageous', 'experience', '.', 'We', 'will', 'not', 'be', 'using', 'Airbnb', 'again', '–', 'and', 'we', 'strongly', 'advise', 'others', 'to', 'stay', 'away', 'as', 'well', '!']",1/5
